4QeZ8Jqe.1,13:03:59,T10,Team T10,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:59.008Z
4QeZ8Jqe.2,13:03:59,T10,Team T10,142,aioPbawl,khg3jXF==
4QeZ8Jqe.3,13:03:59,T10,Team T10,176,LJFmsjD4,VHAihhFwSuO==
4QeZ8Jqe.4,13:03:59,T10,Team T10,190,VvFgYrLE,XIVBRzVVIhZtq=
4QeZ8Jqe.5,13:03:59,T10,Team T10,157,ywARjiuZ,IyqXmgG0TUXS=
4QeZ8Jqe.6,13:03:59,T10,Team T10,103,xZzIyFte,H1w==
4QeZ8Jqe.7,13:03:59,T10,Team T10,137,8qQf5yAX,igN==
4QeZ8Jqe.8,13:03:59,T10,Team T10,117,Ik6nROGV,KxePK3VnVi0Y==
4QeZ8Jqe.9,13:03:59,T10,Team T10,169,j5x2sZHM,t4kn=
4QeZ8Jqe.10,13:03:59,T10,Team T10,142,aioPbawl,k4b==
4QeZ8Jqe.11,13:03:59,T10,Team T10,131,Sm6h7cOv,UzgD0o_Qmb
4QeZ8Jqe.12,13:03:59,T10,Team T10,142,aioPbawl,kmi628F==
4QeZ8Jqe.13,13:03:59,T10,Team T10,107,DxJWCzZ2,NuN4zN2==
4QeZ8Jqe.14,13:03:59,T10,Team T10,170,vpVouHRC,xC9JnUHM1dGtDk0Sa4S==
4QeZ8Jqe.15,13:03:59,T10,Team T10,151,icQTlWIx,s928nLISvQwQc
4QeZ8Jqe.16,13:03:59,T10,Team T10,130,FtrU2tjy,POoXZadwJTI==
4QeZ8Jqe.17,13:03:59,T10,Team T10,189,JbhEGJBO,T5k==
4QeZ8Jqe.18,13:03:59,T10,Team T10,181,NldcOVzs,PysyH6FwGUGjSdmRE=
4QeZ8Jqe.19,13:03:59,T10,Team T10,173,84avt8Sd,ahoTmk0jUjtLmn
4QeZ8Jqe.20,13:03:59,T10,Team T10,150,Uz9Y6Vj,7Mn72mc6wc5MKnZ5=
4QeZ8Jqe.21,13:03:59,T10,Team T10,156,lDVuezJ2,vvQx=
4QeZ8Jqe.22,13:03:59,T10,Team T10,137,8qQf5yAX,icD==
