GDkJdoE4.1,13:03:58,T6,Team T6,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:58.426Z
GDkJdoE4.2,13:03:58,T6,Team T6,165,1JtwKPJE,bDnJCPG1=
GDkJdoE4.3,13:03:58,T6,Team T6,103,5VpGUpLU,78w4NCydBmjr==
GDkJdoE4.4,13:03:58,T6,Team T6,103,5VpGUpLU,fe6==
GDkJdoE4.5,13:03:58,T6,Team T6,110,Njx0atXW,Xfu==
GDkJdoE4.6,13:03:58,T6,Team T6,130,dphSodRY,nKlYegQ7CpCwR
GDkJdoE4.7,13:03:58,T6,Team T6,134,3Hr6c7nM,dDwt
GDkJdoE4.8,13:03:58,T6,Team T6,172,i7jiARL,vkztw0Y8wblt8tfH=
GDkJdoE4.9,13:03:58,T6,Team T6,100,sgaPVe03,uthaOo2flWqckvipjEJG==
GDkJdoE4.10,13:03:58,T6,Team T6,177,wiqHTMWr,G5yKX
GDkJdoE4.11,13:03:58,T6,Team T6,170,3lLmQHp2,5yZHJWJ2S=
GDkJdoE4.12,13:03:58,T6,Team T6,104,yOk3Z8wB,IM6o
GDkJdoE4.13,13:03:58,T6,Team T6,166,eC8TzyeB,ox3bHk1==
GDkJdoE4.14,13:03:58,T6,Team T6,147,1p3oqN5w,bkWlmKYPi8xJYfY==
GDkJdoE4.15,13:03:58,T6,Team T6,198,phPGcflq,zfzT4he==
GDkJdoE4.16,13:03:58,T6,Team T6,168,E8IDJguf,OfpJQbxfkEutL4==
GDkJdoE4.17,13:03:58,T6,Team T6,146,Owohl4kz,YPsyoPd==
GDkJdoE4.18,13:03:58,T6,Team T6,176,jpvkO3bu,lCJLHgmsfWChZo
GDkJdoE4.19,13:03:58,T6,Team T6,149,mamhncc93,toOCdu8s2bY6hKbuO=
GDkJdoE4.20,13:03:58,T6,Team T6,149,rbD8kfla,B7o9F
GDkJdoE4.21,13:03:58,T6,Team T6,155,GGQlvAMv,IT2LoNTGKLT8wvIp5=
GDkJdoE4.22,13:03:58,T6,Team T6,105,LHZqOR1y,V0YH=
GDkJdoE4.23,13:03:58,T6,Team T6,177,wiqHTMWr,GCn==
