0PmfKyMe.1,13:03:57,T1,Team T1,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:57.698Z
0PmfKyMe.2,13:03:57,T1,Team T1,134,Y2ah5m65,875kd
0PmfKyMe.3,13:03:57,T1,Team T1,124,DfN6Q79W,FsWvJigf==
0PmfKyMe.4,13:03:57,T1,Team T1,162,SpF2eBN,5CUda6z4dNfkPb=
0PmfKyMe.5,13:03:57,T1,Team T1,150,nAI75UA,ANWg1lD==
0PmfKyMe.6,13:03:57,T1,Team T1,150,yAKVfcuj,IGx8e
0PmfKyMe.7,13:03:57,T1,Team T1,141,qGiR5qin,AC26ScCv3pd
0PmfKyMe.8,13:03:57,T1,Team T1,109,rjBYyXnEK,yxZjofKJD=
0PmfKyMe.9,13:03:57,T1,Team T1,174,JdnUANLSm,QrSaqYOdjCKTR=
0PmfKyMe.10,13:03:57,T1,Team T1,145,gYc59kyV,qjZ==
0PmfKyMe.11,13:03:57,T1,Team T1,186,oNz8wfX,B0QnsoUgjKyB=
0PmfKyMe.12,13:03:57,T1,Team T1,118,jtj2ItzAk,qHImyDMOv=
0PmfKyMe.13,13:03:57,T1,Team T1,139,QtX4OHd,3G9mKLYU7Ju==
0PmfKyMe.14,13:03:57,T1,Team T1,143,QcSlfSi1,0qZClKCi7
0PmfKyMe.15,13:03:57,T1,Team T1,111,KxTKI9x,XK3UEsyk0jk==
0PmfKyMe.16,13:03:57,T1,Team T1,131,lDVq6ble,nQ5MZqAq7T
0PmfKyMe.17,13:03:57,T1,Team T1,121,0AiZRWol,2NrlK5xuMz4rTXew==
0PmfKyMe.18,13:03:57,T1,Team T1,142,sjVq0RT,Fw8BWSSOfT1GW2fl
0PmfKyMe.19,13:03:57,T1,Team T1,101,AuynDcuj,Kwv==
0PmfKyMe.20,13:03:57,T1,Team T1,140,dNnugHxq,n7k==
0PmfKyMe.21,13:03:57,T1,Team T1,123,qmSJ1oEf,AkII_lNtYhmKw_n==
0PmfKyMe.22,13:03:57,T1,Team T1,184,YhZoCNX,bugByWKt5sTw37M9=
0PmfKyMe.23,13:03:57,T1,Team T1,149,hv5sgrVIC,oJxN6JeODo9hh8
0PmfKyMe.24,13:03:57,T1,Team T1,189,1s4ZvqY,eFlhrGL==
0PmfKyMe.25,13:03:57,T1,Team T1,167,hPvAAtzQ2,o3ZTqENWVBwYe8FQ==
0PmfKyMe.26,13:03:57,T1,Team T1,125,FSqpLy0,S5BDHH0gs8Z==
0PmfKyMe.27,13:03:57,T1,Team T1,187,MGwjLgCD,WMuqUhyWX0GM5
0PmfKyMe.28,13:03:57,T1,Team T1,102,NntuIVZg,PAARB5ZCitaD==
0PmfKyMe.29,13:03:57,T1,Team T1,130,8K031sAh,iG7_aBJkj0s6i19==
0PmfKyMe.30,13:03:57,T1,Team T1,109,rjBYyXnEK,yxZjo8lLECuQvkn9cluI==
0PmfKyMe.31,13:03:57,T1,Team T1,195,rXj0QjjS,tazqJykf1MKR==
0PmfKyMe.32,13:03:57,T1,Team T1,186,zNBWGxRW,JPw3ZeFUoWIzn
0PmfKyMe.33,13:03:57,T1,Team T1,104,d93eCnfa,n65hJofmHN557Hs==
0PmfKyMe.34,13:03:57,T1,Team T1,158,eG4nn0wF,ou9CeHx5EhJJ5OT==
0PmfKyMe.35,13:03:57,T1,Team T1,115,G4ObJiOZ3,Nidszv2vWBUx==
0PmfKyMe.36,13:03:57,T1,Team T1,141,qGiR5qin,sTtdYFfwv=
0PmfKyMe.37,13:03:57,T1,Team T1,144,35xI4B3Y,d_ecgvTeWtM==
0PmfKyMe.38,13:03:57,T1,Team T1,186,zNBWGxRW,JSHYuhS5=
0PmfKyMe.39,13:03:57,T1,Team T1,105,q2IBH60R,A7MzzQNPGmAe=
0PmfKyMe.40,13:03:57,T1,Team T1,111,VxVySrrc,5j0JalIik8k==
0PmfKyMe.41,13:03:57,T1,Team T1,196,tQWzLKU,G3eOHeLRB6JSGiL==
0PmfKyMe.42,13:03:57,T1,Team T1,150,yAKVfcuj,ANWg8jGC==
0PmfKyMe.43,13:03:57,T1,Team T1,193,1bJgWR3Y,3oZEP51h==
0PmfKyMe.44,13:03:57,T1,Team T1,182,ivpUslH,vIG5omq5ADS1T3k==
0PmfKyMe.45,13:03:57,T1,Team T1,193,1bJgWR3Y,3oZEP6Wix43PE
0PmfKyMe.46,13:03:57,T1,Team T1,149,hv5sgrVIC,oJxN6J0IlEd==
0PmfKyMe.47,13:03:57,T1,Team T1,185,bUULrws,o7bZnIC9vnKHI1ZmN15==
0PmfKyMe.48,13:03:57,T1,Team T1,186,zNBWGxRW,JPo==
0PmfKyMe.49,13:03:57,T1,Team T1,188,UyUPDWYzZ,1Mq9t79Rfpq2yGrFk=
0PmfKyMe.50,13:03:57,T1,Team T1,165,W4cXn4sX,6haq=
0PmfKyMe.51,13:03:57,T1,Team T1,166,YXPgivj,ba4vevdTeOZ3=
0PmfKyMe.52,13:03:57,T1,Team T1,172,os4hDoEf,qFiEwCzEF8gHfeUth=
0PmfKyMe.53,13:03:57,T1,Team T1,108,eqGBJeCHZ,lE4VzqUZIDootIKwE=
0PmfKyMe.54,13:03:57,T1,Team T1,102,NntuIVZg,XvpDQNS==
0PmfKyMe.55,13:03:57,T1,Team T1,144,Y4gR7yUXP,5iI7XIS1==
0PmfKyMe.56,13:03:57,T1,Team T1,133,L9fa0DB8,NmpyTSV5FxhkLM
0PmfKyMe.57,13:03:57,T1,Team T1,107,VOgxrgm,81pNns5SYayzfpj==
0PmfKyMe.58,13:03:57,T1,Team T1,109,rjBYyXnEK,yxZjocuJtQhDq6p1x5
0PmfKyMe.59,13:03:57,T1,Team T1,194,34mPBiE,ghE2xOq7au9DzJTj9
0PmfKyMe.60,13:03:57,T1,Team T1,100,nBT0ytJm,pO0lrI0jDoryJUzZ==
0PmfKyMe.61,13:03:57,T1,Team T1,115,L552GlX0,V62==
0PmfKyMe.62,13:03:57,T1,Team T1,185,bUULrws,o7bZnYCiFlYURNQDu3P==
0PmfKyMe.63,13:03:57,T1,Team T1,172,os4hDoEf,yyUGq4==
0PmfKyMe.64,13:03:57,T1,Team T1,120,CHBOSVJ,PUMXOjw==
0PmfKyMe.65,13:03:57,T1,Team T1,192,Dy25HQo,QLkgDPuEWM7x1
0PmfKyMe.66,13:03:57,T1,Team T1,133,A9dmQlH,NmpyMjUmPYUh=
0PmfKyMe.67,13:03:57,T1,Team T1,102,CnrGyD5,PAARuFlsfkyXIcJ4D
0PmfKyMe.68,13:03:57,T1,Team T1,109,rjBYyXnEK,yxZjocDWHPHvvuoVck
0PmfKyMe.69,13:03:57,T1,Team T1,156,OUuTdygL,Q7Gk6LePVF
0PmfKyMe.70,13:03:57,T1,Team T1,157,QN7c8ZR,30ls42KXKctp
0PmfKyMe.71,13:03:57,T1,Team T1,140,dNnugHxq,nKopaqQG2jDz=
0PmfKyMe.72,13:03:57,T1,Team T1,187,MGwjLgCD,WAsqx0F==
0PmfKyMe.73,13:03:57,T1,Team T1,124,DfN6Q79W,NxD1b
0PmfKyMe.74,13:03:57,T1,Team T1,109,khzMrRrUKCe_h,GlHVwTP6=
0PmfKyMe.75,13:03:57,T1,Team T1,139,WsI11WYz1,3G9mRcVSWQ9V8=
0PmfKyMe.76,13:03:57,T1,Team T1,170,NGsJjEu,0TISfWImcgBI=
0PmfKyMe.77,13:03:57,T1,Team T1,174,OeELxQUT,Y7nSPF4fv
0PmfKyMe.78,13:03:57,T1,Team T1,119,qndsAXz,DAnKwqA30bCefJZtI
0PmfKyMe.79,13:03:57,T1,Team T1,167,bQKDneO,o3ZTjwQY=
0PmfKyMe.80,13:03:57,T1,Team T1,114,ycqFRCc3,Apy4KQ3iOvZzqSyt7S
0PmfKyMe.81,13:03:57,T1,Team T1,145,gYc59kyV,ibnv2yTon7_K==
0PmfKyMe.82,13:03:57,T1,Team T1,181,5CKxDCW,iP1Hz87eO3tcOPFhn4t==
0PmfKyMe.83,13:03:57,T1,Team T1,165,W4cXn4sX,YhpngjGftTSEuT9S==
0PmfKyMe.84,13:03:57,T1,Team T1,172,os4hDoEf,yFTyK
0PmfKyMe.85,13:03:57,T1,Team T1,178,EwOfBKqH,OyGFCIu0=
0PmfKyMe.86,13:03:57,T1,Team T1,172,os4hDoEf,qFiEwzHkV05u==
0PmfKyMe.87,13:03:57,T1,Team T1,115,L552GlX0,NidszANXRP4slH6iO=
0PmfKyMe.88,13:03:57,T1,Team T1,169,Mm6brYYv,Wnajv
0PmfKyMe.89,13:03:57,T1,Team T1,105,q2IBH60R,AbKHxfj_
0PmfKyMe.90,13:03:57,T1,Team T1,176,3KcHh0g,gXsWdnw6ODS3VsX==
0PmfKyMe.91,13:03:57,T1,Team T1,168,otp0cXz,BGEh89hBy7t1JhHx=
0PmfKyMe.92,13:03:57,T1,Team T1,118,jtj2ItzAk,qHImyJw6r3
