M-7V1ux2.1,13:03:57,T1,Team T1,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:57.646Z
M-7V1ux2.2,13:03:57,T1,Team T1,175,W6ihFwgP7,3kNyvHAQO8cjkFeGq9bd==
M-7V1ux2.3,13:03:57,T1,Team T1,145,5YahZ2E,ibnvVlqklRLMLgMw=
M-7V1ux2.4,13:03:57,T1,Team T1,149,hv5sgrVIC,oJxN6ESZz=
M-7V1ux2.5,13:03:57,T1,Team T1,176,3KcHh0g,gXsWdc56=
M-7V1ux2.6,13:03:57,T1,Team T1,146,yR5E41p,L4iT0gmR2yKPgtYI2f2==
M-7V1ux2.7,13:03:57,T1,Team T1,177,gD74mJL,tQnkibzV=
M-7V1ux2.8,13:03:57,T1,Team T1,123,fmQVR6K,sz17NfPh0iZ==
M-7V1ux2.9,13:03:57,T1,Team T1,121,PAgbHEu,2NrlDZozG_BuYc2vD
M-7V1ux2.10,13:03:57,T1,Team T1,169,Mm6brYYv,WeTdiH_Xj
M-7V1ux2.11,13:03:57,T1,Team T1,153,6eYVhk69F,dsra7v77==
M-7V1ux2.12,13:03:57,T1,Team T1,135,bVPEU5R2,lcC==
M-7V1ux2.13,13:03:57,T1,Team T1,153,0fdY45l,dsra0mxosln27DZc
M-7V1ux2.14,13:03:57,T1,Team T1,105,l1rKK3RQI,sfP1Af94qr_8_88aLE
M-7V1ux2.15,13:03:57,T1,Team T1,154,d8Sl9O6,ql6y573uC
M-7V1ux2.16,13:03:57,T1,Team T1,182,ivpUslH,vIG5okM8tzd30
M-7V1ux2.17,13:03:57,T1,Team T1,157,QN7c8ZR,30ls4jy==
M-7V1ux2.18,13:03:57,T1,Team T1,153,0fdY45l,dsra0sttwHfW2M50K
M-7V1ux2.19,13:03:57,T1,Team T1,194,937MOxpUi,ghE2EIukuu
M-7V1ux2.20,13:03:57,T1,Team T1,184,YhZoCNX,bugBygZb821uYnBl
M-7V1ux2.21,13:03:57,T1,Team T1,160,sD5ik9x,FQkrgptvbEK0HqqH=
M-7V1ux2.22,13:03:57,T1,Team T1,140,dNnugHxq,nAwVqxKt=
M-7V1ux2.23,13:03:57,T1,Team T1,192,Dy25HQo,QLkgD_CDcJSA8
M-7V1ux2.24,13:03:57,T1,Team T1,137,BHpo4x7G,LYqDZlWDQfE==
M-7V1ux2.25,13:03:57,T1,Team T1,172,ds2tt6K,qFiEp5vlE1T==
M-7V1ux2.26,13:03:57,T1,Team T1,192,Dy25HQo,QLkgDe8o=
M-7V1ux2.27,13:03:57,T1,Team T1,163,giCdtCc3,ivPBmOf2j7oE==
M-7V1ux2.28,13:03:57,T1,Team T1,191,wESVPmEjh,DSp8FwWuxtwxz2Cai0
M-7V1ux2.29,13:03:57,T1,Team T1,159,rjJKcJ1C,B8Lc6uaB6U91=
M-7V1ux2.30,13:03:57,T1,Team T1,190,oMupXGin,qZKKQParngku1OY4_q
M-7V1ux2.31,13:03:57,T1,Team T1,199,6vrqKVV,jIJIGkORO9vpXrw==
M-7V1ux2.32,13:03:57,T1,Team T1,118,duy5veO,qHImrf1CnPkHwil_4qB==
M-7V1ux2.33,13:03:57,T1,Team T1,147,RJvY6ZFO6,YXXhWeRM==
M-7V1ux2.34,13:03:57,T1,Team T1,173,qlXQiPf,Dyd2e8cfQad5K
M-7V1ux2.35,13:03:57,T1,Team T1,106,DVDYwPvO,F8Kpp3kTfQ
M-7V1ux2.36,13:03:57,T1,Team T1,169,Mm6brYYv,Wgd_o0NBA
M-7V1ux2.37,13:03:57,T1,Team T1,179,GpHOgb1,TCX6coKGXmdJOvy35
M-7V1ux2.38,13:03:57,T1,Team T1,198,4CyRPu4J,eWg9MBTWz4vA=
M-7V1ux2.39,13:03:57,T1,Team T1,173,BlZEs79c,LpZ_lb2eAyU3O
M-7V1ux2.40,13:03:57,T1,Team T1,151,LtF2kVZg,NGRodahsQSqAOoSgG=
M-7V1ux2.41,13:03:57,T1,Team T1,136,dOIdPws,q1UsLNhcN2FsH
M-7V1ux2.42,13:03:57,T1,Team T1,135,bVPEU5R2,l3AY8X27fuW=
M-7V1ux2.43,13:03:57,T1,Team T1,139,1tZSYZ7A,bsRmjFW=
M-7V1ux2.44,13:03:57,T1,Team T1,177,mCS1zYwJD,tQnkpdLSk=
M-7V1ux2.45,13:03:57,T1,Team T1,196,tQWzLKU,G3eOHfZ6AZQHJg==
M-7V1ux2.46,13:03:57,T1,Team T1,149,mwmjdu4J,wroBjhRIFucDl
M-7V1ux2.47,13:03:57,T1,Team T1,167,mQMrxwIR,wUtpFiCcMnCad
M-7V1ux2.48,13:03:57,T1,Team T1,169,Bm4nhG4,OzjFdW0RO
