jDMDvGX2.1,13:03:57,T2,Team T2,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:57.802Z
jDMDvGX2.2,13:03:57,T2,Team T2,198,OBhwuNV,1OzNqN5CUdzKS1O07i0==
jDMDvGX2.3,13:03:57,T2,Team T2,132,2fjcQtH,fsvnMLWu3
jDMDvGX2.4,13:03:57,T2,Team T2,146,dQARTCU,q3N6PH7Yax3Q=
jDMDvGX2.5,13:03:57,T2,Team T2,102,xmW9neQ,Kz5kjE63iNKRp6d==
jDMDvGX2.6,13:03:57,T2,Team T2,118,esOvxkknd,lGdPnuIIcIZVsiup==
jDMDvGX2.7,13:03:57,T2,Team T2,146,dQARTCU,q3N6PO3UfA_1T
jDMDvGX2.8,13:03:57,T2,Team T2,190,SLXOCZT,5YfXyfSh88U==
jDMDvGX2.9,13:03:57,T2,Team T2,183,B77iwdRS,L5nKC
jDMDvGX2.10,13:03:57,T2,Team T2,187,rF1wA77q,BH7KwOcxcjw27aQ==
jDMDvGX2.11,13:03:57,T2,Team T2,180,NIADnKW,0VRMjhSfR
jDMDvGX2.12,13:03:57,T2,Team T2,148,DCaBN4a,QPnSJafrPiJG=
jDMDvGX2.13,13:03:57,T2,Team T2,178,uuiBtiMth,BINVjzRBYfLsR2ugOx
jDMDvGX2.14,13:03:57,T2,Team T2,168,3sat1O4,gFpKX93xBGP6=
jDMDvGX2.15,13:03:57,T2,Team T2,150,2ztkUv5,fMHtQwd_w
jDMDvGX2.16,13:03:57,T2,Team T2,118,jt5munto,tt6FGBOv70S==
jDMDvGX2.17,13:03:57,T2,Team T2,194,9396AbjI,bgpvtnaca=
jDMDvGX2.18,13:03:57,T2,Team T2,196,oPHMAlF,B2Z1wBCItuy7csQX3
jDMDvGX2.19,13:03:57,T2,Team T2,184,D0KRrEs,Qd14n1f==
jDMDvGX2.20,13:03:57,T2,Team T2,118,8t3yk5z,lGdPgxPq8UG5E
jDMDvGX2.21,13:03:57,T2,Team T2,192,yhxywr9,LuPJsxmZa
jDMDvGX2.22,13:03:57,T2,Team T2,124,nYgvvq0,AbrIrNdaBUV==
jDMDvGX2.23,13:03:57,T2,Team T2,149,1f7M25Pg,boXMg3UJqCokA
jDMDvGX2.24,13:03:57,T2,Team T2,0,LOG_STOPPED,On JOSEPHJ-MYHP at 2015-10-19T20:03:57.822Z
