CtbsjNHx.1,13:03:58,T9,Team T9,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:58.839Z
CtbsjNHx.2,13:03:58,T9,Team T9,125,GuKbLUWH,QsH==
CtbsjNHx.3,13:03:58,T9,Team T9,151,l5H0aZ14,niTm3b9mjFOJK=
CtbsjNHx.4,13:03:58,T9,Team T9,179,mKutjuOrf,tYZO9GLz3fMtHXFsex
CtbsjNHx.5,13:03:58,T9,Team T9,163,6EEVjGeR,guOcr_nWhUJK=
CtbsjNHx.6,13:03:58,T9,Team T9,172,YOmZtsG3,8NcWviu6=
CtbsjNHx.7,13:03:58,T9,Team T9,139,BPhQO39o,L56X03cE_
CtbsjNHx.8,13:03:58,T9,Team T9,100,Md9UefR,Zqi3ah5w8z6==
CtbsjNHx.9,13:03:58,T9,Team T9,148,JZZUYPBA,TaIV8
CtbsjNHx.10,13:03:58,T9,Team T9,105,go0jxa2V,q_YDHSPaM7ysC_l==
CtbsjNHx.11,13:03:58,T9,Team T9,100,XdbIoxLa,Zqi3hHQk4v
CtbsjNHx.12,13:03:58,T9,Team T9,151,l5H0aZ14,v1qWaRUpwN2L=
CtbsjNHx.13,13:03:58,T9,Team T9,125,GuKbLUWH,QlEgKDR5x29==
CtbsjNHx.14,13:03:58,T9,Team T9,185,WwexrSoN,6G5AiPsYK
CtbsjNHx.15,13:03:58,T9,Team T9,168,44sVfgmB9,biWf5sHXcuefNTWws=
CtbsjNHx.16,13:03:58,T9,Team T9,142,dVfW0tP8,nRh64nOetIZh=
CtbsjNHx.17,13:03:58,T9,Team T9,131,VZX8Wfn2,Xc7uPom1m=
CtbsjNHx.18,13:03:58,T9,Team T9,172,YOmZtsG3,84ncnoZm=
CtbsjNHx.19,13:03:58,T9,Team T9,145,6ku3ZEAJ,g_bae
CtbsjNHx.20,13:03:58,T9,Team T9,107,B9jcuz9yk,InHvkKjF5_kr5Whwt=
CtbsjNHx.21,13:03:58,T9,Team T9,145,1jdc2BrIW,8xFtSLHRb=
CtbsjNHx.22,13:03:58,T9,Team T9,148,EYI31MszX,LcanRXuD==
CtbsjNHx.23,13:03:58,T9,Team T9,199,GRtoAZX,T4LGw2Wwoc6gJPy==
CtbsjNHx.24,13:03:58,T9,Team T9,167,RbxyaxBEo,Yp1R0IQC==
CtbsjNHx.25,13:03:58,T9,Team T9,104,Nv5csrhY,XG5vwm5l=
CtbsjNHx.26,13:03:58,T9,Team T9,175,wskfvAiDd,DGPwlMlZ9Nt_5e
CtbsjNHx.27,13:03:58,T9,Team T9,114,8ysnHGeR,iqxDPEm4UdgtJ4h==
CtbsjNHx.28,13:03:58,T9,Team T9,199,RRvcKhRu,17s==
CtbsjNHx.29,13:03:58,T9,Team T9,164,jxzi8pZO,tBtfYfVNRTtV=
CtbsjNHx.30,13:03:58,T9,Team T9,122,NPvkMJV6,P2EHFVblETRO8JdZ=
CtbsjNHx.31,13:03:58,T9,Team T9,133,gKg1TEuVP,nYHgJQqqETzBK=
CtbsjNHx.32,13:03:58,T9,Team T9,111,vTdwIvtg,F10vDzvjn6Oh=
CtbsjNHx.33,13:03:58,T9,Team T9,188,zVtoq39o,JQwAw33HQriX=
CtbsjNHx.34,13:03:58,T9,Team T9,193,BN1eMV52,LBRH1Q4l=
CtbsjNHx.35,13:03:58,T9,Team T9,146,ec8j7kcFH,lqABXxyZ==
CtbsjNHx.36,13:03:58,T9,Team T9,175,BtB6sDrE,LBs5nwk==
CtbsjNHx.37,13:03:58,T9,Team T9,140,N9Fc61ze,PmQxZfJu4F4kAw1L==
CtbsjNHx.38,13:03:58,T9,Team T9,0,LOG_STOPPED,On JOSEPHJ-MYHP at 2015-10-19T20:03:58.860Z
