wX3znBRo.1,13:03:58,T7,Team T7,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:58.513Z
wX3znBRo.2,13:03:58,T7,Team T7,152,Y0mHlgwH,89wa=
wX3znBRo.3,13:03:58,T7,Team T7,164,tPjCuXJu,v2w1naSr78TktDfyI=
wX3znBRo.4,13:03:58,T7,Team T7,145,gCe7lWkp,iPpxeaiL7GbJIT
wX3znBRo.5,13:03:58,T7,Team T7,100,nfF2K5vQ,psMnDhDWsj
wX3znBRo.6,13:03:58,T7,Team T7,116,YmMrXGeb,0zUSQUjlxqf_Ur3j2
wX3znBRo.7,13:03:58,T7,Team T7,100,cfDeANB,psMnwRKO1oU==
wX3znBRo.8,13:03:58,T7,Team T7,194,eIqFXWkp,gVG4Q7gLzNiHT=
wX3znBRo.9,13:03:58,T7,Team T7,163,5WmrvW4,i9BDrY80EFeoPZvh_
wX3znBRo.10,13:03:58,T7,Team T7,179,M2eNF2yRt,TgJ8vex3dcmim5nWlAp3==
wX3znBRo.11,13:03:58,T7,Team T7,114,yAcHNeYx,IT8JY4auB8opG
wX3znBRo.12,13:03:58,T7,Team T7,137,Blrq09Da,LuBmahux=
wX3znBRo.13,13:03:58,T7,Team T7,141,q44Th2OB,AT8cm6ELaTHW=
wX3znBRo.14,13:03:58,T7,Team T7,122,dRZo81Fw,nZ7F=
wX3znBRo.15,13:03:58,T7,Team T7,199,hTfwQzBU,r3dr0
wX3znBRo.16,13:03:58,T7,Team T7,177,rhVUIDre,tu9mBShbcsW32=
wX3znBRo.17,13:03:58,T7,Team T7,182,tTtKOfnC,DGvJJazNR4u5=
wX3znBRo.18,13:03:58,T7,Team T7,149,hT7KcNHWW,o7z52XE010CpzB
wX3znBRo.19,13:03:58,T7,Team T7,142,DXZgmLzy,FaaDfXrGBaacTwKjs=
wX3znBRo.20,13:03:58,T7,Team T7,116,YmMrXGeb,8exDZyvw=
wX3znBRo.21,13:03:58,T7,Team T7,159,rXLMolN6,BWs4mtRax
wX3znBRo.22,13:03:58,T7,Team T7,122,dRZo81Fw,f48L1aMuXGmxYPNxE=
wX3znBRo.23,13:03:58,T7,Team T7,121,PeitT0g,2rtDPbb5iqulC
wX3znBRo.24,13:03:58,T7,Team T7,165,GsYZzGer,QBYXyp9p5mN==
wX3znBRo.25,13:03:58,T7,Team T7,154,oMWbvIMl,yzYkhMDGtE4fH
wX3znBRo.26,13:03:58,T7,Team T7,137,Blrq09Da,L9vt9dPpXCG==
wX3znBRo.27,13:03:58,T7,Team T7,188,UcWRPyK3j,1qsbFII7==
wX3znBRo.28,13:03:58,T7,Team T7,132,yUCP7wCF,A7Mc0ICY==
wX3znBRo.29,13:03:58,T7,Team T7,197,MmoVZ4cZT,TAVePhkcTU4RGmiZo=
wX3znBRo.30,13:03:58,T7,Team T7,117,bfHOMpZ8,lfpgBw3l7gy==
wX3znBRo.31,13:03:58,T7,Team T7,103,0Ua9Jgwr,27hxCvnTJhfK26gjYXFC==
wX3znBRo.32,13:03:58,T7,Team T7,146,tvTuaF5m,vI4V3TfBH1OANHcL2=
wX3znBRo.33,13:03:58,T7,Team T7,163,5WmrvW4,i9BDrceE=
wX3znBRo.34,13:03:58,T7,Team T7,100,nfF2K5vQ,psMnDcmT==
wX3znBRo.35,13:03:58,T7,Team T7,134,YGWz1YSj,8K0NRSJBXWV==
wX3znBRo.36,13:03:58,T7,Team T7,136,jrfcenZck,qFGu4B3x1G1sebyC==
wX3znBRo.37,13:03:58,T7,Team T7,155,BFBykrhi,DSNYdF9Kr5
wX3znBRo.38,13:03:58,T7,Team T7,100,nfF2K5vQ,psMnDimj_yNDRiM0i=
wX3znBRo.39,13:03:58,T7,Team T7,114,nAaTDW4,ANk6zq3AD9qaLc84z
wX3znBRo.40,13:03:58,T7,Team T7,161,QaOLvMID,Sn17oXIM5zMlCf
wX3znBRo.41,13:03:58,T7,Team T7,151,L7rkwxLK,Vmkh=
wX3znBRo.42,13:03:58,T7,Team T7,104,8MyFRWSnh,f0WVH7foto7Z==
wX3znBRo.43,13:03:58,T7,Team T7,196,Eu0pRoAj,OAVS=
wX3znBRo.44,13:03:58,T7,Team T7,195,mAOb5CWlD,tOlsVMUIlR5vz4yT3
wX3znBRo.45,13:03:58,T7,Team T7,189,c6S5RkE1,mmHbSgHw=
wX3znBRo.46,13:03:58,T7,Team T7,186,zrDYS9Da,Jgqd2
wX3znBRo.47,13:03:58,T7,Team T7,117,6eqXPmQ79,dsPgFA7m1ZuANsM6NHMD==
wX3znBRo.48,13:03:58,T7,Team T7,111,VbXQO3dG,5dU==
wX3znBRo.49,13:03:58,T7,Team T7,128,oasv9kiXf,voSPZvE2dKP2hoc3_6
wX3znBRo.50,13:03:58,T7,Team T7,187,Hj1uKPf6y,OxxNAZo_EYBhbF
wX3znBRo.51,13:03:58,T7,Team T7,173,BJLGEJVq,LGKGxC7L=
wX3znBRo.52,13:03:58,T7,Team T7,118,j75kU5l4U,qluEKkLmV=
wX3znBRo.53,13:03:58,T7,Team T7,176,eogNDUWh,og4gGGYxUoX==
wX3znBRo.54,13:03:58,T7,Team T7,113,gGgt1skz7,nUFIRCLA4piclTU5g=
wX3znBRo.55,13:03:58,T7,Team T7,160,Dh9oG3dG,FumJzc4D==
wX3znBRo.56,13:03:58,T7,Team T7,166,OkCvHmQ7R,Vy6NxxTl==
wX3znBRo.57,13:03:58,T7,Team T7,173,BJLGEJVq,LKWTOFPO4
wX3znBRo.58,13:03:58,T7,Team T7,173,BJLGEJVq,LCQZwFcz_RpThvY==
wX3znBRo.59,13:03:58,T7,Team T7,106,Djp0Irhi,FwwrBGjjUoVaUUPD=
wX3znBRo.60,13:03:58,T7,Team T7,107,QcknNa2f,0t8F64jc=
wX3znBRo.61,13:03:58,T7,Team T7,129,R3nSY33U0,YhNdOd0bKfAhz=
wX3znBRo.62,13:03:58,T7,Team T7,109,gYE7HCi9,qVB==
wX3znBRo.63,13:03:58,T7,Team T7,158,e4QFjCi9,gh28cRpnE5PxhZBOd=
wX3znBRo.64,13:03:58,T7,Team T7,116,YmMrXGeb,0zUSQU1t7S
wX3znBRo.65,13:03:58,T7,Team T7,138,Oe6N5So7,YvT==
