nQm6IH38.1,11:32:02,T7,Team T7,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-16T18:32:02.350Z
nQm6IH38.2,11:32:02,T7,Team T7,100,z9nVqlgc,Jle1pq3yE_1cd7b==
nQm6IH38.3,11:32:02,T7,Team T7,100,z9nVqlgc,JWqShb9Fp
nQm6IH38.4,11:32:02,T7,Team T7,100,z9nVqlgc,Jufecc5v=
nQm6IH38.5,11:32:02,T7,Team T7,100,n64SmcbrtaK,Bmugjz8lkvK6K=
nQm6IH38.6,11:32:02,T7,Team T7,100,n64SmcbrtaK,BmugjyjycuIQ==
nQm6IH38.7,11:32:02,T7,Team T7,100,z9nVqlgc,BmugjwayvfY9slKR==
nQm6IH38.8,11:32:02,T7,Team T7,100,o9l7g3m,Bmugci7ihpaMwmdXv13==
nQm6IH38.9,11:32:02,T7,Team T7,101,dgbLjEfH,n8Zdht7MldZq=
nQm6IH38.10,11:32:02,T7,Team T7,101,dgbLjEfH,fti7cOzJj=
nQm6IH38.11,11:32:02,T7,Team T7,101,1dSIfvaWc32,fti7cOiE==
nQm6IH38.12,11:32:02,T7,Team T7,103,pu0ABbzaF,wIoPrlF_U=
nQm6IH38.13,11:32:02,T7,Team T7,104,8CzhqxbF,iIAxgejS=
nQm6IH38.14,11:32:02,T7,Team T7,104,3Biqtu2Ep,aPGGjEk3xrOw2=
nQm6IH38.15,11:32:02,T7,Team T7,105,za4yJG5p99g,V4APGJlkm
nQm6IH38.16,11:32:02,T7,Team T7,105,Gc6KQM199,Nqu1GWXF0ch5IYi==
nQm6IH38.17,11:32:02,T7,Team T7,105,Gc6KQM199,Nqu1GZYcV5heLhuXBFbp==
nQm6IH38.18,11:32:02,T7,Team T7,106,kjozI4uES,rxMRygOMO22PL=
nQm6IH38.19,11:32:02,T7,Team T7,106,pkFqF7DF,zBIKt7PYHRo==
nQm6IH38.20,11:32:02,T7,Team T7,106,pkFqF7DF,ziNFQRWHNMpMZ
nQm6IH38.21,11:32:02,T7,Team T7,106,kjozI4uES,rxMRyfKYY0kBQIyu==
nQm6IH38.22,11:32:02,T7,Team T7,106,pkFqF7DF,zdqyt
nQm6IH38.23,11:32:02,T7,Team T7,106,kjozI4uES,rxMRyj_IRFypYB2qns
nQm6IH38.24,11:32:02,T7,Team T7,106,pkFqF7DF,zbNTTlKNEVlr=
nQm6IH38.25,11:32:02,T7,Team T7,106,dhmnBYyUSy5,zgvFMSLVENzvIpL==
nQm6IH38.26,11:32:02,T7,Team T7,106,dhmnBYyUSy5,zoyqCQtMNQ==
nQm6IH38.27,11:32:02,T7,Team T7,107,XrcpBnt9C,4FAIrDShxunUz5
nQm6IH38.28,11:32:02,T7,Team T7,107,Rsrso8I,4FAIk_QsjyTnE3f8=
nQm6IH38.29,11:32:02,T7,Team T7,107,2stgyqCa,crnelbGojJl1I
nQm6IH38.30,11:32:02,T7,Team T7,107,XrcpBnt9C,4FAIrzOvtoMUz_39F9
nQm6IH38.31,11:32:02,T7,Team T7,107,XrcpBnt9C,4FAIryEhFvJ8K1c6==
nQm6IH38.32,11:32:02,T7,Team T7,107,2stgyqCa,csjhP
nQm6IH38.33,11:32:02,T7,Team T7,108,ByufYFWEl,IMSzOVn7w=
nQm6IH38.34,11:32:02,T7,Team T7,108,uws3Rz0Ullb,QLY5Lp5OwttBHAr==
nQm6IH38.35,11:32:02,T7,Team T7,108,GzL6VI5F,QDuvOpnWapbCY
nQm6IH38.36,11:32:02,T7,Team T7,108,ByufYFWEl,IMSzOSY36umRAiskdsAQ==
nQm6IH38.37,11:32:02,T7,Team T7,108,ByufYFWEl,IMSzOVaCsLHCQjFAY=
nQm6IH38.38,11:32:02,T7,Team T7,108,ByufYFWEl,IMSzOPV9tDrDDpvC4=
nQm6IH38.39,11:32:02,T7,Team T7,108,ByufYFWEl,IMSzOSZDAhaE==
nQm6IH38.40,11:32:02,T7,Team T7,108,GzL6VI5F,QxRk1J0Cf
nQm6IH38.41,11:32:02,T7,Team T7,108,GzL6VI5F,QoPj=
nQm6IH38.42,11:32:02,T7,Team T7,108,GzL6VI5F,QHCb9
nQm6IH38.43,11:32:02,T7,Team T7,109,eFM5QXV95,lTaqG7in==
nQm6IH38.44,11:32:02,T7,Team T7,109,eFM5QXV95,lTaqG81cQZ0k==
nQm6IH38.45,11:32:02,T7,Team T7,109,7DKTJRZp5KZ,tST8XLZff
nQm6IH38.46,11:32:02,T7,Team T7,110,oFoYbEbWv3j,KySm=
nQm6IH38.47,11:32:02,T7,Team T7,110,oFoYbEbWv3j,CVPm8XtSH4g21pXj==
nQm6IH38.48,11:32:02,T7,Team T7,110,oFoYbEbWv3j,CVPm808U==
nQm6IH38.49,11:32:02,T7,Team T7,110,AIH1fNgH,KCtaqRjJgkk2bAd==
nQm6IH38.50,11:32:02,T7,Team T7,110,AIH1fNgH,CVPm8X3KBq
nQm6IH38.51,11:32:02,T7,Team T7,111,xMdOyXarfsB,L2EdvlgCky
nQm6IH38.52,11:32:02,T7,Team T7,111,EOf0F36bf,L2EdvdqwfzOpmu
nQm6IH38.53,11:32:02,T7,Team T7,111,xMdOyXarfsB,L2Edvhj9Y=
nQm6IH38.54,11:32:02,T7,Team T7,111,xMdOyXarfsB,TZq2y85eqLDBnFA==
nQm6IH38.55,11:32:02,T7,Team T7,111,xMdOyXarfsB,L2Edvj2Cjw
nQm6IH38.56,11:32:02,T7,Team T7,111,JPwRC6fc,L2Edvf2v==
nQm6IH38.57,11:32:02,T7,Team T7,111,JPwRC6fc,L2EdvhjF3t
nQm6IH38.58,11:32:02,T7,Team T7,111,xMdOyXarfsB,L2EdvjhhfJyyav
nQm6IH38.59,11:32:02,T7,Team T7,112,bTvEqfDVYmp,xgX1y
