LJlyDplU.1,13:03:58,T10,Team T10,0,LOG_STARTED,On JOSEPHJ-MYHP at 2015-10-19T20:03:58.933Z
LJlyDplU.2,13:03:58,T10,Team T10,130,utp6Sbp,HGBfOkhJxWHMUrx5=
LJlyDplU.3,13:03:58,T10,Team T10,125,nRT4WBna,xEQmSvdkW
LJlyDplU.4,13:03:58,T10,Team T10,147,ttdG4Nx6,vGo8X1I_fpOXC=
LJlyDplU.5,13:03:58,T10,Team T10,196,bzpeWNx6,lMms0AArTr2==
LJlyDplU.6,13:03:58,T10,Team T10,140,KwOlhIgH,MJZGaUy0==
LJlyDplU.7,13:03:58,T10,Team T10,168,6sSFngWP,gF0EIW0Y
LJlyDplU.8,13:03:58,T10,Team T10,124,aYYXRSSd,cb7mK5Lg==
LJlyDplU.9,13:03:58,T10,Team T10,199,OeE5VYiH,YnH4=
LJlyDplU.10,13:03:58,T10,Team T10,110,fnHiOJpw,pjKhUtnC3zcd=
LJlyDplU.11,13:03:58,T10,Team T10,190,VvFgYrLE,5GVbXbQPUZRGw
LJlyDplU.12,13:03:58,T10,Team T10,190,KvDsO9R,XIVBKaDUTf2Iu
LJlyDplU.13,13:03:58,T10,Team T10,108,QqojHiuZ,SDvMAxB8oxAuGl70xk
LJlyDplU.14,13:03:58,T10,Team T10,190,VvFgYrLE,5xpiOlOEP
LJlyDplU.15,13:03:58,T10,Team T10,181,NldcOVzs,PysyH9tu0bFcHa8==
LJlyDplU.16,13:03:58,T10,Team T10,0,LOG_STOPPED,On JOSEPHJ-MYHP at 2015-10-19T20:03:58.953Z
